OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,MonitoringLocationIdentifier,ResultIdentifier,DataLoggerLine,ResultDetectionConditionText,MethodSpecificationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,DataQuality/BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCountWeight/MeasureValue,GroupSummaryCountWeight/MeasureUnitCode,CellFormName,CellShapeName,HabitName,VoltismName,TaxonomicPollutionTolerance,TaxonomicPollutionToleranceScaleText,TrophicLevelName,FunctionalFeedingGroupName,TaxonomicDetailsCitation/ResourceTitleName,TaxonomicDetailsCitation/ResourceCreatorName,TaxonomicDetailsCitation/ResourceSubjectText,TaxonomicDetailsCitation/ResourcePublisherName,TaxonomicDetailsCitation/ResourceDate,TaxonomicDetailsCitation/ResourceIdentifier,FrequencyClassInformationUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,AnalysisStartTime/TimeZoneCode,AnalysisEndDate,AnalysisEndTime/Time,AnalysisEndTime/TimeZoneCode,ResultLaboratoryCommentCode,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,LabSamplePreparationUrl,ProviderName
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20141210_1000,2014-12-10,10:00:00,PST,KLAMATHTRIBES_WQX-WR6000,STORET-579757215,,,,Phosphorus,Total,66,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20141210_1000,2014-12-10,10:00:00,PST,KLAMATHTRIBES_WQX-WR6000,STORET-579757220,,,as N,Nitrogen,Total,113,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150114_0910,2015-01-14,09:10:00,PST,KLAMATHTRIBES_WQX-WR6000,STORET-579757421,,,,Phosphorus,Total,76,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150114_0910,2015-01-14,09:10:00,PST,KLAMATHTRIBES_WQX-WR6000,STORET-579757426,,,as N,Nitrogen,Total,161,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150128_0915,2015-01-28,09:15:00,PST,KLAMATHTRIBES_WQX-WR6000,STORET-579757522,,,,Phosphorus,Total,76,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150128_0915,2015-01-28,09:15:00,PST,KLAMATHTRIBES_WQX-WR6000,STORET-579757527,,,as N,Nitrogen,Total,175,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150219_0910,2015-02-19,09:10:00,PST,KLAMATHTRIBES_WQX-WR6000,STORET-579757646,,,,Phosphorus,Total,73,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150219_0910,2015-02-19,09:10:00,PST,KLAMATHTRIBES_WQX-WR6000,STORET-579757651,,,as N,Nitrogen,Total,247,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150304_0909,2015-03-04,09:09:00,PST,KLAMATHTRIBES_WQX-WR6000,STORET-579757733,,,,Phosphorus,Total,72,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150304_0909,2015-03-04,09:09:00,PST,KLAMATHTRIBES_WQX-WR6000,STORET-579757738,,,as N,Nitrogen,Total,169,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150318_0915,2015-03-18,09:15:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579757825,,,,Phosphorus,Total,76,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150318_0915,2015-03-18,09:15:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579757830,,,as N,Nitrogen,Total,198,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150331_0914,2015-03-31,09:14:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579757854,,,,Phosphorus,Total,75,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150331_0914,2015-03-31,09:14:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579757859,,,as N,Nitrogen,Total,280,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150415_0945,2015-04-15,09:45:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579757942,,,,Phosphorus,Total,68,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150415_0945,2015-04-15,09:45:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579757947,,,as N,Nitrogen,Total,183,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150427_1010,2015-04-27,10:10:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579758030,,,,Phosphorus,Total,82,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150427_1010,2015-04-27,10:10:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579758035,,,as N,Nitrogen,Total,171,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150512_0940,2015-05-12,09:40:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579758145,,,,Phosphorus,Total,76,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150512_0940,2015-05-12,09:40:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579758150,,,as N,Nitrogen,Total,138,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150527_0945,2015-05-27,09:45:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579758224,,,,Phosphorus,Total,80,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150527_0945,2015-05-27,09:45:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579758229,,,as N,Nitrogen,Total,337,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150609_0935,2015-06-09,09:35:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579758311,,,,Phosphorus,Total,95,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150609_0935,2015-06-09,09:35:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579758316,,,as N,Nitrogen,Total,194,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150623_1025,2015-06-23,10:25:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579758420,,,,Phosphorus,Total,78,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150623_1025,2015-06-23,10:25:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579758425,,,as N,Nitrogen,Total,160,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150714_0950,2015-07-14,09:50:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579758476,,,,Phosphorus,Total,85,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150714_0950,2015-07-14,09:50:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579758481,,,as N,Nitrogen,Total,172,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150721_0945,2015-07-21,09:45:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579758572,,,,Phosphorus,Total,86,ug/l,,Final,,Actual,,,,,,,,,,5.a. PO4 rerun 0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150721_0945,2015-07-21,09:45:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579758577,,,as N,Nitrogen,Total,149,ug/l,,Final,,Actual,,,,,,,,,,5.a. PO4 rerun 0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150804_1508,2015-08-04,15:08:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579758687,,,,Phosphorus,Total,89,ug/l,,Final,,Actual,,,,,,,,,,3.a. original SiO2 results 33.2 33.3 30.0 2nd rerun 34.8 34.6 59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150804_1508,2015-08-04,15:08:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579758692,,,as N,Nitrogen,Total,200,ug/l,,Final,,Actual,,,,,,,,,,3.a. original SiO2 results 33.2 33.3 30.0 2nd rerun 34.8 34.6 59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150819_0900,2015-08-19,09:00:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579758818,,,,Phosphorus,Total,74,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150819_0900,2015-08-19,09:00:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579758823,,,as N,Nitrogen,Total,117,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150901_0940,2015-09-01,09:40:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579758862,,,,Phosphorus,Total,77,ug/l,,Final,,Actual,,,,,,,,,,4.a. TP original results 0.072 0.072 TP 1st rerun 0.075 0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150901_0940,2015-09-01,09:40:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579758867,,,as N,Nitrogen,Total,122,ug/l,,Final,,Actual,,,,,,,,,,4.a. TP original results 0.072 0.072 TP 1st rerun 0.075 0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150914_0915,2015-09-14,09:15:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579758949,,,,Phosphorus,Total,69,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150914_0915,2015-09-14,09:15:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579758954,,,as N,Nitrogen,Total,119,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150930_0848,2015-09-30,08:48:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579759087,,,,Phosphorus,Total,69,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150930_0848,2015-09-30,08:48:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579759092,,,as N,Nitrogen,Total,101,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20151014_0848,2015-10-14,08:48:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579759176,,,,Phosphorus,Total,71,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20151014_0848,2015-10-14,08:48:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579759181,,,as N,Nitrogen,Total,104,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20151028_0904,2015-10-28,09:04:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579759277,,,,Phosphorus,Total,73,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20151028_0904,2015-10-28,09:04:00,PDT,KLAMATHTRIBES_WQX-WR6000,STORET-579759282,,,as N,Nitrogen,Total,87,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20151112_0957,2015-11-12,09:57:00,PST,KLAMATHTRIBES_WQX-WR6000,STORET-579759364,,,,Phosphorus,Total,72,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20151112_0957,2015-11-12,09:57:00,PST,KLAMATHTRIBES_WQX-WR6000,STORET-579759369,,,as N,Nitrogen,Total,103,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20151123_0922,2015-11-23,09:22:00,PST,KLAMATHTRIBES_WQX-WR6000,STORET-579759408,,,,Phosphorus,Total,61,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20151123_0922,2015-11-23,09:22:00,PST,KLAMATHTRIBES_WQX-WR6000,STORET-579759413,,,as N,Nitrogen,Total,67,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20151209_0850,2015-12-09,08:50:00,PST,KLAMATHTRIBES_WQX-WR6000,STORET-579759543,,,,Phosphorus,Total,75,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20151209_0850,2015-12-09,08:50:00,PST,KLAMATHTRIBES_WQX-WR6000,STORET-579759548,,,as N,Nitrogen,Total,140,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES96200600,2006-09-06,,,YUROKTEP_WQX-LES,STORET-122447779,,,,Phosphorus,Total,0.049,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.1,USEPA,Phosphorus by Colorimetry,,,https://www.nemi.gov/methods/method_summary/4823/,Aquatic Research INC.,2006-09-14,,,,,,,,,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES96200606,2006-09-06,,,YUROKTEP_WQX-LES,STORET-122447817,,,,Nitrogen,Total,0.257,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,1,,Aquatic Research INC.,2006-09-11,,,,,,,,,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES96200607,2006-09-06,,,YUROKTEP_WQX-LES,STORET-122447818,,,,Nitrogen,Total,0.257,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,1,,Aquatic Research INC.,2006-09-11,,,,,,,,,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES92020061,2006-09-20,,,YUROKTEP_WQX-LES,STORET-106986860,,,,Nitrogen,Total,0.453,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,1,,Aquatic Research INC.,2006-09-25,,,,,,,,,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES920200610,2006-09-20,,,YUROKTEP_WQX-LES,STORET-122447825,,,,Organic carbon,Total,4.22,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.2,USEPA,Low Level Total Organic Carbon in Water,,,,Aquatic Research INC.,2006-09-27,,,,,,,,,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES920200613,2006-09-20,,,YUROKTEP_WQX-LES,STORET-122447833,,,,Nitrogen,Total,0.453,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,1,,Aquatic Research INC.,2006-09-25,,,,,,,,,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES920200614,2006-09-20,,,YUROKTEP_WQX-LES,STORET-122447836,,,,Nitrogen,Total,0.453,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,1,,Aquatic Research INC.,2006-09-25,,,,,,,,,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES920200615,2006-09-20,,,YUROKTEP_WQX-LES,STORET-122447837,,,,Phosphorus,Total,0.051,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.1,USEPA,Phosphorus by Colorimetry,,,https://www.nemi.gov/methods/method_summary/4823/,Aquatic Research INC.,2006-10-02,,,,,,,,,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES104200619,2006-10-04,,,YUROKTEP_WQX-LES,STORET-122447855,,,,Nitrogen,Total,0.278,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,1,,Aquatic Research INC.,2006-10-10,,,,,,,,,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES10420062,2006-10-04,,,YUROKTEP_WQX-LES,STORET-106986861,,,,Nitrogen,Total,0.278,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,1,,Aquatic Research INC.,2006-10-10,,,,,,,,,,,,,,STORET
YUROKTEP_WQX,"Yurok Tribe of the Yurok Reservation, California",YUROKTEP_WQX-LES104200620,2006-10-04,,,YUROKTEP_WQX-LES,STORET-122447860,,,,Nitrogen,Total,0.278,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,1,,Aquatic Research INC.,2006-10-10,,,,,,,,,,,,,,STORET
